user-management.update-disabled-user-and-create-new,Update disabled user and create new,,,,,,تعديل المستخدم المعطل و انشاء جديد,,,,,,,,,,,,Ažuriraj onemogućenog korisnika i kreiraj novog,,,,,,,,更新并创建新用户,,,,Aktualizovat deaktivovaného uživatele a vytvořit nového,,Uitgeschakelde gebruiker bijwerken en nieuwe aanmaken,,,,,,,Mettre à jour l’utilisateur désactivé et créer un nouveau,,,,,,Deaktivierten Benutzer aktualisieren und weiteren erstellen,,,,,,,,,,,,,,,,,,,,Aggiorna l'utente disabilitato e crea nuovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oppdater deaktivert bruker og opprett ny,,,,,Zapisz nieaktywnego użytkownika i dodaj nowego,Atualizar utilizador desabilitado e criar outro,Atualizar usuário desabilitado e criar outro,,,,,Обновить отключенного пользователя и создать еще,,,,,,,,,,,,,,Posodobi onemogočenega uporabnika in ustvari novo,,Actualizar usuario deshabilitado y crear nuevo,,,,,,,,,,,,,,Pasif Kullanıcıyı Düzenle Ve Yeni Oluştur,,,,Оновити відключеного користувача і створити ще,,,,,,,,,,,,
user-management.user-image,Image,,,,,,صورة,,,,,,,,,,,,Slika,,,,,,,,头像,,,,Obrázek,,Afbeelding,,,,,,,Image,,,,,,Bild,,,,,,,,,,,,,,,,,,,,Immagine,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bilde,,,,,Zdjęcie,Imagem,Imagem,,,,,Изображение,,,,,,,,,,,,,,Slika,,Imagen,,,,,,,,,,,,,,Görsel,,,,Зображення,,,,,,,,,,,,
user-management.users,Users,,,,,,المستخدمين,,,,,,,,,,,,Korisnici,,,,,,,,用户,,,,Uživatelé,,Gebruikers,,,,,,,Utilisateurs,,,,,,Benutzer,,,,,,,,,,,,,,,,,,,,Utenti,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brukere,,,,,Użytkownicy,Utilizadores,Usuários,,,,,Пользователи,,,,,,,,,,,,,,Uporabniki,,Usuarios,,,,,,,,,,,,,,Kullanıcılar,,,,Користувачі,,,,,,,,,,,,
dashboard.search.loading,Loading…,,,,,,تحميل...,,,,,,,,,,,,Učitavanje...,,,,,,,,,,,,Načítání…,,Laden...,,,,,,,Chargement...,,,,,,Lade…,,,,,,,,,,,,,,,,,,,,Caricamento in corso...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carregando...,Carregando...,,,,,,,,,,,,,,,,,,,Nalaganje…,,,,,,,,,,,,,,,,Yükleniyor…,,,,Завантаження…,,,,,,,,,,,,
dashboard.search.no-result,No results found.,,,,,,لم يتم العثورعلى نتائج.,,,,,,,,,,,,Nema pronađenih rezultata.,,,,,,,,,,,,Nebyly nalezeny žádné výsledky.,,Geen resultaten gevonden,,,,,,,Aucun résultat trouvé.,,,,,,Keine Ergebnisse gefunden.,,,,,,,,,,,,,,,,,,,,Nessun risultato trovato.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nenhum resultado encontrado.,Nenhum resultado encontrado.,,,,,,,,,,,,,,,,,,,Ni najdenih rezultatov.,,,,,,,,,,,,,,,,Sonuç Bulunamadı.,,,,Нічого не знайдено.,,,,,,,,,,,,
dashboard.search.last-edit,Last edited,,,,,,اخر تعديل,,,,,,,,,,,,Zadnje uređeno,,,,,,,,,,,,Poslední úprava,,Laatst aangepast,,,,,,,Édité,,,,,,Bearbeitet,,,,,,,,,,,,,,,,,,,,Ultima modifica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Última edição,Última edição,,,,,,,,,,,,,,,,,,,Nazadnje urejeno,,,,,,,,,,,,,,,,Son Düzenleme,,,,Останні зміни,,,,,,,,,,,,
dashboard.activities.created,Created,,,,,,تم انشاءه,,,,,,,,,,,,Kreirano,,,,,,,,,,,,Vytvořeno,,Aangemaakt,,,,,,,Créé,,,,,,Erstellt,,,,,,,,,,,,,,,,,,,,Creato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Criado,Criado,,,,,,,,,,,,,,,,,,,Ustvarjeno,,,,,,,,,,,,,,,,Oluşturma,,,,Створено,,,,,,,,,,,,
dashboard.activities.updated,Updated,,,,,,تم تعديله,,,,,,,,,,,,Ažurirano,,,,,,,,,,,,Upraveno,,Gewijzigd,,,,,,,Mis à jour,,,,,,Aktualisiert,,,,,,,,,,,,,,,,,,,,Aggiornato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atualizado,Atualizado,,,,,,,,,,,,,,,,,,,Posodobljeno,,,,,,,,,,,,,,,,Güncelle,,,,Оновлено,,,,,,,,,,,,
dashboard.activities.unpublished,Unpublished,,,,,,غير منشور,,,,,,,,,,,,Skinuto sa objave,,,,,,,,,,,,Nepublikováno,,Gedepubliceerd,,,,,,,Dépublié,,,,,,Veröffentlichung aufgehoben,,,,,,,,,,,,,,,,,,,,Rimosso da pubblicazione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Não publicado,Não publicado,,,,,,,,,,,,,,,,,,,Neobjavljeno,,,,,,,,,,,,,,,,Yayınlanmamış,,,,Неопублікований,,,,,,,,,,,,
dashboard.activities.published,Published,,,,,,تم نشره,,,,,,,,,,,,Objavljeno,,,,,,,,,,,,Publikováno,,Gepubliceerd,,,,,,,Publié,,,,,,Veröffentlicht,,,,,,,,,,,,,,,,,,,,Pubblicato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Publicado,Publicado,,,,,,,,,,,,,,,,,,,Objavljeno,,,,,,,,,,,,,,,,Yayınlanmış,,,,Опубліковано,,,,,,,,,,,,
dashboard.activities.featured,Featured,,,,,,مميز,,,,,,,,,,,,Istaknuto,,,,,,,,,,,,Doporučené,,Gemarkeerd,,,,,,,Mis en avant,,,,,,Hervorgehoben,,,,,,,,,,,,,,,,,,,,Promosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Destacado,Destacado,,,,,,,,,,,,,,,,,,,Izpostavljeno,,,,,,,,,,,,,,,,Öne Çıkan,,,,Рекомендовані,,,,,,,,,,,,
dashboard.activities.unfeatured,Unfeatured,,,,,,غير مميز,,,,,,,,,,,,Skinuto sa istaknutog,,,,,,,,,,,,Neoznačené,,Gedemarkeerd,,,,,,,N’est plus mis en avant,,,,,,Hervorhebung aufgehoben,,,,,,,,,,,,,,,,,,,,Rimosso da promozione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Não destacado,Não destacado,,,,,,,,,,,,,,,,,,,Neizpostavljeno,,,,,,,,,,,,,,,,Öne Çıkartma,,,,Не рекомендовані,,,,,,,,,,,,
dashboard.activity-row.edit,Edit,,,,,,تعديل,,,,,,,,,,,,Uredi,,,,,,,,,,,,Upravit,,Wijzigen,,,,,,,Éditer,,,,,,Bearbeiten,,,,,,,,,,,,,,,,,,,,Modifica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Editar,Editar,,,,,,,,,,,,,,,,,,,Uredi,,,,,,,,,,,,,,,,Düzenle,,,,Редагувати,,,,,,,,,,,,
dashboard.activity-row.view-permalink,View Permalink,,,,,,مشاهدة الرابط الثابت,,,,,,,,,,,,Vidi stalni link,,,,,,,,,,,,Zobrazit trvalý odkaz,,Permalink bekijken,,,,,,,Voir le permalien,,,,,,Permalink zeigen,,,,,,,,,,,,,,,,,,,,Visualizza permalink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ver link permanente,Ver link permanente,,,,,,,,,,,,,,,,,,,Ogled stalne povezave,,,,,,,,,,,,,,,,Linki Görüntüle,,,,Переглянути Постійне посилання,,,,,,,,,,,,
dashboard.activity-row.by,by,,,,,,بواسطة,,,,,,,,,,,,od strane,,,,,,,,,,,,podle,,door,,,,,,,par,,,,,,durch,,,,,,,,,,,,,,,,,,,,da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,por,por,,,,,,,,,,,,,,,,,,,od,,,,,,,,,,,,,,,,Tarafından,,,,,,,,,,,,,,,,
dashboard.unknown-author,Unknown,,,,,,غير معروف,,,,,,,,,,,,Nepoznato,,,,,,,,,,,,Neznámý,,Ongekend,,,,,,,Inconnu,,,,,,Unbekannt,,,,,,,,,,,,,,,,,,,,Sconosciuto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Desconhecido,Desconhecido,,,,,,,,,,,,,,,,,,,Neznano,,,,,,,,,,,,,,,,Bilinmeyen,,,,Невідомий,,,,,,,,,,,,
fields.block-editor.add-item,Add item,,,,,,اضافة عنصر,,,,,,,,,,,,Dodaj stvar,,,,,,,,,,,,Přidat obsah,,Item toevoegen,,,,,,,Ajouter,,,,,,Neu hinzufügen,,,,,,,,,,,,,,,,,,,,Aggiungi elemento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adicionar item,Adicionar item,,,,,,,,,,,,,,,,,,,Dodaj element,,,,,,,,,,,,,,,,Yeni Ekle,,,,Додати елемент,,,,,,,,,,,,
fields.medias.alt-text,Alt Text,,,,,,جميع النص,,,,,,,,,,,,Alternativni text,,,,,,,,,,,,Alternativní text,,Alt tekst,,,,,,,Texte alternatif,,,,,,Alternativtext,,,,,,,,,,,,,,,,,,,,Testo alternativo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alt Text,Alt Text,,,,,,,,,,,,,,,,,,,Alt besedilo,,,,,,,,,,,,,,,,Alt Metin,,,,Текст Alt,,,,,,,,,,,,
fields.medias.caption,Caption,,,,,,التسمية التوضيحية,,,,,,,,,,,,Natpis,,,,,,,,,,,,Popisek,,Bijschrijft,,,,,,,Légende,,,,,,Bildunterschrift,,,,,,,,,,,,,,,,,,,,Didascalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Legenda,Legenda,,,,,,,,,,,,,,,,,,,Napis,,,,,,,,,,,,,,,,Altyazı,,,,Заголовок,,,,,,,,,,,,
fields.medias.video-url,Video URL (optional),,,,,,عنوان URL للفيديو (اختياري),,,,,,,,,,,,Video URL (opcijalno),,,,,,,,,,,,URL videa (volitelné),,Video URL (optioneel),,,,,,,URL vidéo (optionnel),,,,,,Video-URL (optional),,,,,,,,,,,,,,,,,,,,URL del video (facoltativo),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URL do vídeo,URL do vídeo,,,,,,,,,,,,,,,,,,,URL videoposnetka (neobvezno),,,,,,,,,,,,,,,,Video Url'Si (İsteğe Bağlı),,,,Відео URL (необов'язково),,,,,,,,,,,,
listing.bulk-selected-item,item selected,,,,,,عنصر محدد,,,,,,,,,,,,odabrana stvar,,,,,,,,,,,,,,item geselcteerd,,,,,,,contenu sélectionné,,,,,,Eintrag ausgewählt,,,,,,,,,,,,,,,,,,,,elemento selezionato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,item selecionado,item selecionado,,,,,,,,,,,,,,,,,,,izbran element,,,,,,,,,,,,,,,,Öğe Seçildi,,,,вибраний елемент,,,,,,,,,,,,
listing.bulk-selected-items,items selected,,,,,,العناصر المحددة,,,,,,,,,,,,odabrane stvari,,,,,,,,,,,,,,items geselecteerd,,,,,,,contenus sélectionnés,,,,,,Einträge ausgewählt,,,,,,,,,,,,,,,,,,,,elementi selezionati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,itens selecionados,itens selecionados,,,,,,,,,,,,,,,,,,,izbrani elementi,,,,,,,,,,,,,,,,Öğe Seçildi,,,,вибрані елементи,,,,,,,,,,,,
listing.reorder.success,:modelTitle order changed!,,,,,,:modelTitle تم تغيير ترتيب!,,,,,,,,,,,,:modelTitle raspored se promijenio!,,,,,,,,,,,,Pořadí upraveno.,,:modelTitle volgorde is aangepast!,,,,,,,:modelTitle: position mise à jour !,,,,,,Reihenfolge aktualisiert,,,,,,,,,,,,,,,,,,,,L'ordinamento di :modelTitle è stato cambiato!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle ordem alterada!,:modelTitle ordem alterada!,,,,,,,,,,,,,,,,,,,:modelTitle vrstni red spremenjen!,,,,,,,,,,,,,,,,:modelTitle Sıralama Değiştirildi.,,,,:modelTitle порядок змінено!,,,,,,,,,,,,
listing.reorder.error,:modelTitle order was not changed. Something wrong happened!,,,,,,:modelTitle لم يتغير الطلب. حدث شيء خطأ!,,,,,,,,,,,,:modelTitle raspored se nije promijenio!,,,,,,,,,,,,Pořadí nebylo upraveno. Něco se nepovedlo!,,:modelTitle volgorde is niet aangepast. Er ging iets fout!,,,,,,,:modelTitle: position non mise à jour. Une erreur est survenue !,,,,,,Etwas ist schief gelaufen: Reihenfolge konnte nicht aktualisiert werden.,,,,,,,,,,,,,,,,,,,,L'ordinamento di :modelTitle non è stato cambiato. Qualcosa è andato storto!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle ordem não foi alterada. Algo correu mal!,:modelTitle ordem não foi alterada. Algo deu errado!,,,,,,,,,,,,,,,,,,,:modelTitle vrstni red ni bil spremenjen. Nekaj je šlo narobe!,,,,,,,,,,,,,,,,Bir Hata Meydana Geldi! :modelTitle Sıralama Değiştirilemedi.,,,,:modelTitle порядок не змінено. Щось сталося не так!,,,,,,,,,,,,
listing.restore.success,:modelTitle restored!,,,,,,:modelTitle مسترجع!,,,,,,,,,,,,:modelTitle obnovljeno!,,,,,,,,,,,,Obnoveno.,,:modelTitle hersteld!,,,,,,,:modelTitle restauré !,,,,,,Eintrag wiederhergestellt,,,,,,,,,,,,,,,,,,,,L'elemento :modelTitle è stato ripristinato!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle restaurado!,:modelTitle restaurado!,,,,,,,,,,,,,,,,,,,:modelTitle obnovljen!,,,,,,,,,,,,,,,,:modelTitle Kurtarıldı!,,,,:modelTitle відновлено!,,,,,,,,,,,,
listing.restore.error,:modelTitle was not restored. Something wrong happened!,,,,,,:modelTitle لم تتم استعادته. حدث شيء خطأ!,,,,,,,,,,,,:modelTitle nije obnovljen. Nešto je pošlo po zlu!,,,,,,,,,,,,Položka nebyla obnovena. Něco se nepovedlo!,,:modelTitle is niet hersteld. Er ging iets fout!,,,,,,,:modelTitle non restauré. Une erreur est survenue !,,,,,,Etwas ist schief gelaufen: Eintrag konnte nicht wiederhergestellt werden.,,,,,,,,,,,,,,,,,,,,L'elemento :modelTitle non è stato ripristinato. Qualcosa è andato storto!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle não foi restaurado. Algo correu mal!,:modelTitle não foi restaurado. Algo deu errado!,,,,,,,,,,,,,,,,,,,:modelTitle ni bil obnovljen. Nekaj je šlo narobe!,,,,,,,,,,,,,,,,Bir Hata Meydana Geldi! :modelTitle Kurtarılamadı.,,,,:modelTitle не були відновлено. Щось сталося не так!,,,,,,,,,,,,
listing.bulk-restore.success,:modelTitle items restored!,,,,,,:modelTitle تمت استعادة العناصر!,,,,,,,,,,,,:modelTitle obnovljeni podaci!,,,,,,,,,,,,Položky obnoveny!,,:modelTitle items hersteld!,,,,,,,:modelTitle: plusieurs contenus restaurés !,,,,,,Einträge wiederhergestellt,,,,,,,,,,,,,,,,,,,,Gli elementi :modelTitle sono stati ripristinati!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle itens restaurados!,:modelTitle itens restaurados!,,,,,,,,,,,,,,,,,,,:modelTitle elementi obnovljeni!,,,,,,,,,,,,,,,,:modelTitle Kurtarıldı!,,,,:modelTitle елементи відновлено!,,,,,,,,,,,,
listing.bulk-restore.error,:modelTitle items were not restored. Something wrong happened!,,,,,,:modelTitle لم تتم استعادة العناصر. حدث شيء خطأ!,,,,,,,,,,,,:modelTitle podaci nisu obnovljeni. Nešto je pošlo po zlu!,,,,,,,,,,,,Položky nebyly obnoveny. Něco se nepovedlo!,,:modelTitle items zijn niet hersteld. Er ging iets fout!,,,,,,,:modelTitle: plusieurs contenus non restaurés. Une erreur est survenue !,,,,,,Etwas ist schief gelaufen: Einträge konnten nicht wiederhergestellt werden.,,,,,,,,,,,,,,,,,,,,Gli elementi :modelTitle non sono stati ripristinati. Qualcosa è andato storto!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle itens não foram restaurados. Algo correu mal!,:modelTitle itens não foram restaurados. Algo deu errado!,,,,,,,,,,,,,,,,,,,:modelTitle elementi niso bili obnovljeni. Nekaj je šlo narobe!,,,,,,,,,,,,,,,,Bir Hata Meydana Geldi! :modelTitle Kurtarılamadı.,,,,:modelTitle елементи не були відновлені. Щось сталося не так!,,,,,,,,,,,,
listing.force-delete.success,:modelTitle destroyed!,,,,,,:modelTitle تم اتلافه!,,,,,,,,,,,,:modelTitle uništeno!,,,,,,,,,,,,Položka odstraněna.,,:modelTitle vernietigd!,,,,,,,:modelTitle détruit !,,,,,,Eintrag vernichtet,,,,,,,,,,,,,,,,,,,,L'elemento :modelTitle è stato distrutto!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle destruído!,:modelTitle destruído!,,,,,,,,,,,,,,,,,,,:modelTitle uničen!,,,,,,,,,,,,,,,,:modelTitle Tamamen Silindi!,,,,:modelTitle знищено!,,,,,,,,,,,,
listing.force-delete.error,:modelTitle was not destroyed. Something wrong happened!,,,,,,:modelTitle لم يتم اتلافه. حدث شيء خطأ!,,,,,,,,,,,,:modelTitle nije uništen. Nešto je pošlo po zlu!,,,,,,,,,,,,Položku se nepodařilo odstranit. Něco se nepovedlo!,,:modelTitle is niet vernietigd. Er ging iets fout!,,,,,,,:modelTitle non détruit. Une erreur est survenue !,,,,,,Etwas ist schief gelaufen: Eintrag konnte nicht vernichtet werden.,,,,,,,,,,,,,,,,,,,,L'elemento :modelTitle non è stato distrutto. Qualcosa è andato storto!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle não foi destruído! Algo correu mal!,:modelTitle não foi destruído! Algo deu errado!,,,,,,,,,,,,,,,,,,,:modelTitle ni bil uničen. Nekaj je šlo narobe!,,,,,,,,,,,,,,,,Bir Hata Meydana Geldi! :modelTitle Tamamen Silinemedi.,,,,:modelTitle не були знищено. Щось сталося не так!,,,,,,,,,,,,
listing.bulk-force-delete.success,:modelTitle items destroyed!,,,,,,:modelTitle العناصر تمت اتلافها!,,,,,,,,,,,,:modelTitle podaci uništeni!,,,,,,,,,,,,Položky úspěšně smazány.,,:modelTitle items vernietigd!,,,,,,,:modelTitle: plusieurs contenus détruits !,,,,,,Einträge vernichtet,,,,,,,,,,,,,,,,,,,,Gli elementi :modelTitle sono stati distrutti!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle itens destruídos!,:modelTitle itens destruídos!,,,,,,,,,,,,,,,,,,,:modelTitle elementi uničeni!,,,,,,,,,,,,,,,,:modelTitle Tamamen Silindi!,,,,:modelTitle елементи знищені!,,,,,,,,,,,,
listing.bulk-force-delete.error,:modelTitle items were not destroyed. Something wrong happened!,,,,,,:modelTitle لم يتم إتلاف العناصر. حدث شيء خطأ!,,,,,,,,,,,,:modelTitle podaci nisu uništeni. Nešto je pošlo po zlu!,,,,,,,,,,,,Položky se nepodařilo odstranit. Něco se nepovedlo!,,:modelTitle items zijn niet vernietigd. Er ging iets fout!,,,,,,,:modelTitle: plusieurs contenus non détruits. Une erreur est survenue !,,,,,,Etwas ist schief gelaufen: Einträge konnten nicht vernichtet werden.,,,,,,,,,,,,,,,,,,,,Gli elementi :modelTitle non sono stati distrutti. Qualcosa è andato storto!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle itens não foram destruídos! Algo correu mal!,:modelTitle itens não foram destruídos! Algo deu errado!,,,,,,,,,,,,,,,,,,,:modelTitle elementi niso bili uničeni. Nekaj je šlo narobe!,,,,,,,,,,,,,,,,Bir Hata Meydana Geldi! :modelTitle Tamamen Silinemedi.,,,,:modelTitle елементи не були знищені. Щось сталося не так!,,,,,,,,,,,,
listing.delete.success,:modelTitle moved to trash!,,,,,,:modelTitle نقل إلى سلة المهملات!,,,,,,,,,,,,:modelTitle premješten u smeće!,,,,,,,,,,,,Položka byla přesunuta do koše.,,:modelTitle naar de prullenbak verplaatst!,,,,,,,:modelTitle déplacé dans la corbeille !,,,,,,Eintrag in den Papierkorb verschoben,,,,,,,,,,,,,,,,,,,,L'elemento :modelTitle è stato spostato nel cestino!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle movido para a lixeira!,:modelTitle movido para a lixeira!,,,,,,,,,,,,,,,,,,,:modelTitle premaknjen v smeti!,,,,,,,,,,,,,,,,:modelTitle Çöp Kutusuna Taşındı!,,,,:modelTitle переміщено в кошик!,,,,,,,,,,,,
listing.delete.error,:modelTitle was not moved to trash. Something wrong happened!,,,,,,:modelTitle لم يتم نقله إلى سلة المهملات. حدث شيء خطأ!,,,,,,,,,,,,:modelTitle nije premješten u smeće. Nešto je pošlo po zlu!,,,,,,,,,,,,Položku se nepodařilo přesunout do koše. Něco se nepovedlo!,,:modelTitle is niet naar de prullenbak verplaatst. Er ging iets fout!,,,,,,,:modelTitle non déplacé dans la corbeille. Une erreur est survenue !,,,,,,Etwas ist schief gelaufen: Eintrag konnte nicht in den Papierkorb verschoben werden.,,,,,,,,,,,,,,,,,,,,L'elemento :modelTitle non è stato spostato nel cestino. Qualcosa è andato storto!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle não foi movido para a lixeira! Algo correu mal!,:modelTitle não foi movido para a lixeira! Algo deu errado!,,,,,,,,,,,,,,,,,,,:modelTitle ni bil premaknjen v smeti. Nekaj je šlo narobe!,,,,,,,,,,,,,,,,Bir Hata Meydana Geldi! :modelTitle Çöp Kutusuna Taşınamadı.,,,,:modelTitle не переміщено в кошик. Щось сталося не так!,,,,,,,,,,,,
listing.bulk-delete.success,:modelTitle items moved to trash!,,,,,,:modelTitle تم نقل العناصر إلى سلة المهملات!,,,,,,,,,,,,:modalTitle podaci su premješteni u smeće!,,,,,,,,,,,,Položky byly přesunuty do koše.,,:modelTitle items zijn naar de prullenbak verplaatst!,,,,,,,:modelTitle: plusieurs contenus déplacés dans la corbeille !,,,,,,Einträge in den Papierkorb verschoben,,,,,,,,,,,,,,,,,,,,Gli elementi :modelTitle sono stati spostati nel cestino!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle itens movidos para a lixeira!,:modelTitle itens movidos para a lixeira!,,,,,,,,,,,,,,,,,,,:modelTitle elementi premaknjeni v smeti!,,,,,,,,,,,,,,,,:modelTitle Çöp Kutusuna Taşındı!,,,,:modelTitle елементи переміщені в кошик!,,,,,,,,,,,,
listing.bulk-delete.error,:modelTitle items were not moved to trash. Something wrong happened!,,,,,,:modelTitle لم يتم نقل العناصر إلى المهملات. حدث شيء خطأ!,,,,,,,,,,,,:modelTitle podaci nisu premješteni u smeće. Nešto je pošlo po zlu!,,,,,,,,,,,,Položky se nepodařilo přesunout do koše. Něco se nepovedlo!,,:modelTitle items zijn niet naar de prullenbak verplaatst. Er ging iets fout!,,,,,,,:modelTitle: plusieurs contenus non déplacés dans la corbeille. Une erreur est survenue !,,,,,,Etwas ist schief gelaufen: Einträge konnten nicht in den Papierkorb verschoben werden.,,,,,,,,,,,,,,,,,,,,Gli elementi :modelTitle non sono stati spostati nel cestino. Qualcosa è andato storto!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle itens não foram movidos para a lixeira! Algo correu mal!,:modelTitle itens não foram movidos para a lixeira! Algo deu errado!,,,,,,,,,,,,,,,,,,,:modelTitle elementi niso bili premaknjeni v smeti. Nekaj je šlo narobe!,,,,,,,,,,,,,,,,Bir Hata Meydana Geldi! :modelTitle Çöp Kutusuna Taşınamadı.,,,,:modelTitle елементи не були переміщені в кошик. Щось сталося не так!,,,,,,,,,,,,
listing.duplicate.success,:modelTitle duplicated with Success!,,,,,,:modelTitle تم نسخها بنجاح!,,,,,,,,,,,,:modelTitle uspješno duplicirano!,,,,,,,,,,,,Položka úspěšně duplikována!,,:modelTitle succesvol gedupliceerd!,,,,,,,:modelTitle dupliqué avec succès !,,,,,,Eintrag erfolgreich dupliziert,,,,,,,,,,,,,,,,,,,,L'elemento :modelTitle è stato duplicato!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle duplicado com sucesso!,:modelTitle duplicado com sucesso!,,,,,,,,,,,,,,,,,,,:modelTitle uspešno podvojen!,,,,,,,,,,,,,,,,:modelTitle Çoğaltıldı.,,,,:modelTitle дубльовано успішно!,,,,,,,,,,,,
listing.duplicate.error,:modelTitle was not duplicated. Something wrong happened!,,,,,,:modelTitle لم يتكرر. حدث شيء خطأ!,,,,,,,,,,,,:modelTitle nije dupliciran. Nešto je pošlo po zlu!,,,,,,,,,,,,Položku se nepodařilo duplikovat. Něco se nepovedlo!,,:modelTitle is niet gedupliceerd. Er ging iets fout!,,,,,,,:modelTitle n’a pas été dupliqué. Une erreur est survenue !,,,,,,Etwas ist schief gelaufen: Eintrag konnte nicht dupliziert werden.,,,,,,,,,,,,,,,,,,,,L'elemento :modelTitle non è stato duplicato. Qualcosa è andato storto!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle não foi duplicado! Algo correu mal!,:modelTitle não foi duplicado! Algo deu errado!,,,,,,,,,,,,,,,,,,,:modelTitle ni bil podvojen. Nekaj je šlo narobe!,,,,,,,,,,,,,,,,Bir Hata Meydana Geldi! :modelTitle Çoğaltılamadı.,,,,:modelTitle не був дубльований. Щось сталося не так!,,,,,,,,,,,,
listing.publish.unpublished,:modelTitle unpublished!,,,,,,:modelTitle غير منشورة!,,,,,,,,,,,,:modelTitle skinuto sa objave!,,,,,,,,,,,,Publikování bylo zrušeno.,,:modelTitle gedepubliceerd!,,,,,,,:modelTitle dépublié !,,,,,,Veröffentlichung des Eintrags aufgehoben,,,,,,,,,,,,,,,,,,,,L'elemento :modelTitle è stato rimosso dalla pubblicazione!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle despublicado!,:modelTitle despublicado!,,,,,,,,,,,,,,,,,,,:modelTitle neobjavljen!,,,,,,,,,,,,,,,,:modelTitle Yayından Kaldırıldı.,,,,:modelTitle неопубліковано!,,,,,,,,,,,,
listing.publish.published,:modelTitle published!,,,,,,:modelTitle نشرت!,,,,,,,,,,,,:modelTitle objavljeno!,,,,,,,,,,,,Položka publikována.,,:modelTitle gepubliceerd!,,,,,,,:modelTitle publié !,,,,,,Eintrag veröffentlicht,,,,,,,,,,,,,,,,,,,,L'elemento :modelTitle è stato pubblicato!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,:modelTitle publicado!,:modelTitle publicado!,,,,,,,,,,,,,,,,,,,:modelTitle objavljen!,,,,,,,,,,,,,,,,:modelTitle Yayındanlandı.,,,,:modelTitle опубліковано!,,,,,,,,,,,,
